,Unnamed: 0,GrLivArea,YearBuilt,SalePrice,LotArea,FullBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,1stFlrSF,2ndFlrSF,YearsOld,before_'08,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM
163,163,-1.2054944744149827,1956,103200,-0.8147873757581714,1,1,4,0,-0.7259069150790057,-0.7948908644380686,0.4777514698639664,1,0,0,0,0,0,0,1,0
164,164,0.19132265359731748,1926,152000,-0.8322337268577285,2,3,5,1,-0.035248692567996766,0.27491344063974077,1.4694820092024368,1,0,0,1,0,0,0,0,1
165,165,-0.3053657257095086,1940,127500,-0.011208444112577036,2,4,6,0,-0.9173252988461019,0.458177561423948,1.039732108822433,0,0,0,0,0,0,0,1,0
166,166,0.6689808268004337,1955,190000,0.09381858950675596,1,2,7,1,1.82202697695599,-0.7948908644380686,0.5769245237978134,0,1,0,0,0,0,0,1,0
167,167,1.2284688862495021,2007,325624,0.06834691690140278,1,3,8,3,1.1572361036026966,0.46734076746315834,-1.2081904470114333,1,1,0,0,0,0,0,1,0
168,168,0.3892367970758995,2004,183500,-0.33605950158632797,2,3,7,2,-0.8345497815414117,1.2210144641882104,-1.1090173930775862,1,1,0,0,0,0,0,1,0
169,169,0.36449752914107675,1981,228000,1.1337955785513474,2,2,6,2,1.4081493904325388,-0.7948908644380686,-0.3817483308960413,1,0,1,0,0,0,0,1,0
170,170,-0.2539841692294921,1941,128500,0.3816833826494461,1,2,7,2,-0.7983354927206097,-0.7948908644380686,0.9736167395332016,1,0,0,1,0,0,0,0,1
171,171,0.26744347801215673,1960,215000,3.7683690580954465,1,3,7,2,1.276225909728189,-0.7948908644380686,0.4446937852193507,0,1,0,0,0,0,0,1,0
172,172,0.4786787657633356,1987,239000,-0.848633296891312,2,2,5,2,-0.2551211604085801,0.815542596953152,-0.5800944387637353,1,0,1,0,0,0,0,1,0
173,173,-0.2920445814369117,1961,163000,0.004667735388019814,1,3,6,2,0.5157258444913475,-0.7948908644380686,0.34552073128550365,0,0,0,1,0,0,0,1,0
174,174,0.2579283749603018,1986,184000,0.39180226628718917,2,3,7,2,1.263292235149331,-0.7948908644380686,-0.48092138482988833,0,1,0,0,0,0,0,1,0
175,175,1.2227598244183893,1950,243000,0.4265205049753075,2,4,7,2,2.574766837445517,-0.7948908644380686,0.6760975777316605,1,0,0,1,0,0,0,1,0
176,176,1.0362638046020332,1988,211000,-0.02464213445923591,2,4,8,2,0.0035523311685767742,1.2576672883450517,-0.5800944387637353,1,0,0,1,0,0,0,1,0
177,177,0.7698409191500957,1958,172500,0.6070902388557222,2,4,8,2,0.23118500375647486,0.7353645441100614,0.37857841593011937,1,0,0,1,0,0,0,1,0
178,178,1.3673893908065837,2008,501837,1.265341065842007,2,1,9,3,2.771358691044156,-0.7948908644380686,-1.1751327623668177,0,1,0,0,0,0,0,1,0
179,179,-1.0418347019230783,1923,100000,-0.2879075725515507,1,2,5,2,-0.5034477123226508,-0.7948908644380686,1.568655063136284,1,0,0,1,0,0,0,0,1
180,180,0.018147778053558196,2000,177000,-1.4049974334561839,2,3,5,2,-1.0182079605611931,0.9369550769726892,-0.9767866544991236,1,0,0,1,0,1,0,0,0
181,181,0.5452844871263199,1920,200100,-0.4505075647994217,1,4,9,1,-0.676758951679346,1.2691212958940647,1.6347704324255152,1,0,0,1,0,0,0,1,0
182,182,-0.3339110348650733,1957,120000,-0.193697276613943,1,3,7,1,0.458817676344373,-0.7948908644380686,0.4446937852193507,1,0,1,0,0,0,0,1,0
183,183,1.0781302580301946,2003,200000,0.21908339040157507,2,3,6,2,0.5157258444913475,0.854486222619796,-1.0429020237883548,0,0,0,1,0,0,0,0,1
184,184,-0.5013768485777196,1908,127000,-0.4766770914487572,1,3,5,2,-0.586223229627341,-0.07099758734045025,2.0314626481609035,1,0,0,1,0,0,0,1,0
185,185,3.9821397094563116,1892,475000,2.2296008911145213,2,4,12,3,0.9192564913517123,2.6825458274422624,2.560385602474754,1,0,0,1,0,0,0,0,1
186,186,-0.567982569940704,1990,173000,-0.03894814236087263,2,3,6,2,0.14064928170446994,-0.7948908644380686,-0.5800944387637353,0,0,0,1,0,0,0,1,0
187,187,0.26744347801215673,1916,135000,0.04182846323007618,2,3,8,1,-0.9173252988461019,0.8178333984629546,1.866174224937825,0,0,0,1,0,0,0,1,0
188,188,-0.554661425668107,1979,153337,-0.5499517660668966,0,2,6,2,0.15875642611487092,-0.7948908644380686,-0.21645990767296291,0,0,0,1,0,0,0,1,0
189,189,0.1475531795587849,2001,286000,-0.9154528216026152,1,0,5,2,1.11326161003458,-0.7948908644380686,-0.9767866544991236,0,1,0,0,0,0,0,1,0
190,190,2.3055785517194773,1932,315000,0.06974262498936734,2,3,10,2,0.999445273740631,1.903673314109382,1.2711359013347427,1,0,0,1,0,0,0,1,0
191,191,-0.06939117002350693,1972,184000,-0.4707453320749078,1,4,7,2,-1.1320242968551422,0.932373473953084,-0.0511714844498845,1,1,0,0,0,0,0,1,0
192,192,-0.16073615932131402,1999,192000,-0.20119920758675253,2,3,6,2,0.6942105536795857,-0.7948908644380686,-0.8776136005652765,0,1,0,0,0,0,0,1,0
193,193,0.3683035703618187,2004,130000,-1.3343397115029783,2,3,7,2,-0.4982742424911077,0.8980114513060452,-1.142075077722202,1,0,0,1,0,0,0,0,1
194,194,-1.2397488454016603,1972,127000,-0.5216886772856142,1,3,5,1,-0.772468143562894,-0.7948908644380686,-0.01811379980526882,0,0,0,1,0,0,0,1,0
195,195,-0.1131606440620395,1976,148500,-1.3765598811639062,2,3,7,2,-0.7957487578048381,0.5818808429532878,-0.11728685373911586,0,0,0,1,0,0,0,1,0
196,196,0.40065492073812536,2007,311872,-0.13158826669952017,2,3,8,3,1.4572973538321987,-0.7948908644380686,-1.2081904470114333,1,1,0,0,0,0,0,1,0
197,197,3.0382414867123053,1918,235000,2.660351299762583,2,4,8,2,0.5105523746598043,2.3205991888934534,1.7008858017147466,1,0,0,1,0,0,0,1,0
198,198,1.357874287754729,1912,104000,-0.81129810553826,1,5,8,0,-0.604330374037742,1.3332637381685373,1.9984049635162877,0,0,0,0,0,0,0,0,1
199,199,0.37591565280330264,2004,274900,-0.10105715227529546,2,3,7,3,1.4236697999271684,-0.7948908644380686,-1.0429020237883548,0,1,0,0,0,0,0,1,0
200,200,-0.7506725485363182,2003,140000,-0.2833715212656659,2,2,5,2,-0.1076772702096007,-0.7948908644380686,-0.9767866544991236,0,0,1,0,0,0,0,0,1
201,201,-0.44999529209770317,1977,171500,-0.007893637403661209,2,3,6,2,0.30102684648230726,-0.7948908644380686,-0.18340222302834722,0,0,0,1,0,0,0,1,0
202,202,-0.3910016531762027,1924,112000,-0.5530921092648168,2,2,6,1,-0.7698814086471224,0.2245158074240838,1.5025396938470525,1,0,0,1,0,0,0,1,0
203,203,-1.270197175167596,2004,149000,-1.0000676244354665,1,1,3,2,-0.8138559022152391,-0.7948908644380686,-1.0759597084329706,0,0,1,0,0,0,0,0,1
204,204,-0.44048018904584824,1947,110000,-1.163714397749311,1,2,5,1,-1.144957971434,0.497121187090592,0.8413860009547389,0,0,0,1,0,0,0,0,1
205,205,-0.13980293260723323,1990,180500,0.29323038257469225,2,3,5,2,0.722664637753073,-0.7948908644380686,-0.5800944387637353,0,0,1,0,0,0,0,1,0
206,206,0.343564302426996,1962,143900,0.6111028996086204,1,3,8,1,1.3796953063590516,-0.7948908644380686,0.2794053619962723,1,0,1,0,0,0,0,1,0
207,207,-0.7906359813541087,1960,141000,0.40523595663384804,1,3,6,1,-0.16199870344080367,-0.7948908644380686,0.37857841593011937,0,0,1,0,0,0,0,1,0
208,208,1.040069845822775,1988,277000,0.731657185706559,2,3,7,2,0.04494008982092188,1.2255960672078154,-0.5800944387637353,1,1,0,0,0,0,0,1,0
209,209,-0.8058601462370766,1964,145000,-0.3350127205203545,1,3,6,2,-0.18269258276697622,-0.7948908644380686,0.24634767735165664,0,0,1,0,0,0,0,1,0
210,210,-1.2397488454016603,1925,98000,-0.7966431706146322,1,2,5,0,-0.772468143562894,-0.7948908644380686,1.535597378491668,0,0,0,0,0,0,0,1,0
211,211,-0.5774976729925588,2009,186000,0.043573098340031875,2,3,6,2,0.12771560712561209,-0.7948908644380686,-1.1751327623668177,0,0,1,0,0,0,0,1,0
212,212,0.6404355176448691,2009,252678,-0.26697195123208234,2,3,7,2,-0.5965701692904273,1.3126465245803138,-1.2081904470114333,0,0,1,0,0,1,0,0,0
213,213,-0.9999682484949167,1995,156000,0.5927842309540855,1,3,5,2,-0.44653954417567626,-0.7948908644380686,-0.8445559159206608,1,0,0,1,0,0,0,1,0
214,214,-0.2349539631257823,1977,161750,0.12731558361790538,1,3,6,1,-1.2251467538229186,0.815542596953152,-0.11728685373911586,0,1,0,0,0,0,0,1,0
215,215,-0.5318251783436553,1957,134450,-0.027782477657156163,1,2,6,1,0.18979724510412976,-0.7948908644380686,0.41163610057473504,1,0,0,1,0,0,0,1,0
216,216,-0.15122105626945911,2004,210000,-0.3001200183212406,2,3,8,2,0.7071442282584436,-0.7948908644380686,-1.0759597084329706,0,0,0,1,0,0,0,1,0
217,217,-0.35674728218952506,1925,107000,-0.04610114631169099,1,3,8,1,-0.9121518290145587,0.3917443176396729,1.4694820092024368,1,0,0,1,0,0,0,0,1
218,218,0.8345436199027091,1939,311500,0.9577618959568175,1,3,8,2,-0.0662895115572556,1.0766939690706472,1.0727897934670487,0,0,0,1,0,0,0,1,0
219,219,-0.5089889310192035,2005,167240,-1.24920151813714,2,2,5,2,0.2208380640933886,-0.7948908644380686,-1.1751327623668177,1,1,0,0,0,0,0,1,0
220,220,-0.03323377842645829,2006,204900,-0.2059097223836329,2,2,5,2,0.8675217930362809,-0.7948908644380686,-1.2081904470114333,1,0,1,0,0,0,0,1,0
221,221,1.430189070948826,2002,200000,-0.36676507952154824,2,4,8,2,-0.3948048458602449,2.0846466333837865,-0.9767866544991236,0,0,1,0,0,0,0,1,0
222,222,0.06952933453357468,1975,179900,0.22763210244035798,2,3,6,2,-0.9095650940987872,0.9025930543256504,-0.18340222302834722,1,0,1,0,0,0,0,1,0
223,223,-1.2397488454016603,1971,97000,0.05753017921967746,1,2,4,2,-0.772468143562894,-0.7948908644380686,0.04800156948396254,0,0,0,1,0,0,0,1,0
224,224,1.6680666472451988,2003,386250,0.5760357338985108,2,3,8,3,3.1800628077360638,-0.7948908644380686,-1.0098443391437393,0,1,0,0,0,0,0,1,0
225,225,-0.4062258180591706,1971,112000,-1.481237987761248,2,3,6,1,-1.377764113853441,0.7445277501492716,0.04800156948396254,0,0,0,1,0,0,0,0,1
226,226,1.9116532853726844,1995,290000,-0.03842475182788592,2,4,9,3,0.13288907695715524,2.1968959073641137,-0.8114982312760451,1,0,1,0,0,0,0,1,0
227,227,-1.0056773103260297,1970,106000,-1.4482643841830853,1,2,5,1,-1.758014146471862,0.3596730965024366,0.04800156948396254,0,0,0,1,0,0,0,0,1
228,228,-1.1484038561038532,1967,125000,-0.28773310904055516,1,3,5,1,-0.6483048676058587,-0.7948908644380686,0.21328999270704094,0,0,0,1,0,0,0,1,0
229,229,0.07523839636468763,2005,192500,-1.2191937942459021,2,2,7,2,1.0149656832352603,-0.7948908644380686,-1.0759597084329706,0,1,0,0,0,0,0,1,0
230,230,-0.6117520439792365,1959,148000,-0.24603632991261395,1,3,6,1,0.08115437864172385,-0.7948908644380686,0.4777514698639664,0,0,1,0,0,0,0,1,0
231,231,2.4330809326143332,1995,403000,0.8666919432171301,2,4,9,3,0.8468279137101083,2.1923143043445084,-0.7453828619868138,0,1,0,0,0,0,0,1,0
232,232,-1.0056773103260297,1972,94500,-1.481237987761248,1,2,5,1,-1.758014146471862,0.3596730965024366,-0.08422916909450018,1,0,0,1,0,0,0,0,1
233,233,-1.1826582270905308,1976,128200,0.08369970586901292,1,3,5,1,-0.6948660960897469,-0.7948908644380686,-0.08422916909450018,0,0,0,1,0,0,0,1,0
234,234,0.8459617435649349,2002,216500,-0.4046236614075869,2,4,8,2,-0.7828150832259803,1.7249907963447801,-0.9437289698545078,0,1,0,0,0,0,0,1,0
235,235,-1.0056773103260297,1971,89500,-1.481237987761248,1,2,5,1,-1.758014146471862,0.3596730965024366,0.01494388483934686,0,0,0,1,0,0,0,0,1
236,236,-0.1930875096976207,2004,185500,-0.24376830426967155,2,3,6,2,0.6502360601114691,-0.7948908644380686,-1.0098443391437393,0,0,1,0,0,0,0,1,0
237,237,0.434909291724803,1993,194500,-0.1251331167926841,2,3,7,2,-0.38445790619715864,0.8773942377178219,-0.6462098080529668,0,0,1,0,0,0,0,1,0
238,238,0.339758261206254,2007,318000,0.3244593510428992,2,3,7,3,1.3745218365275085,-0.7948908644380686,-1.2081904470114333,1,1,0,0,0,0,0,1,0
239,239,-0.054167005140539085,1945,113000,-0.24935113662152977,1,3,7,1,-0.9431926480038175,0.7834713758159157,0.9405590548885859,0,0,0,1,0,0,0,1,0
240,240,0.09617162307876842,2008,262500,-0.20416508727367721,2,3,7,2,1.0434197673087475,-0.7948908644380686,-1.142075077722202,0,0,1,0,0,1,0,0,0
241,241,-1.2359428041809184,1945,110500,-1.0974182635709944,1,2,4,0,-0.7672946737313509,-0.7948908644380686,0.8413860009547389,1,0,0,0,0,0,0,0,1
242,242,-0.1436089738279752,1900,79000,-0.9020191312559563,1,3,6,1,-0.7077997706686048,0.46734076746315834,2.295924125317829,1,0,0,1,0,0,0,0,1
243,243,-0.567982569940704,1980,120000,0.10323961910051674,1,3,6,1,-1.3881110535165275,0.5589728278552619,-0.24951759231757858,0,0,1,0,0,0,0,1,0
244,244,1.1314148351205822,1994,205000,-0.22510070859314557,2,3,8,2,0.1535829562833278,1.2393408762666311,-0.6792674926975825,0,0,1,0,0,0,0,1,0
245,245,0.6784959298522886,1988,241500,0.04008382812012048,2,3,6,2,1.8349606515348478,-0.7948908644380686,-0.6131521234083511,1,1,0,0,0,0,0,1,0
246,246,0.7850650840330635,1910,137000,-0.1793912687123063,2,4,9,1,-0.6586518072689449,1.541726675560573,1.965347278871672,1,0,0,1,0,0,0,0,1
247,247,-0.26730531350208897,1954,140000,0.19884562312608897,1,2,5,2,0.5493533983963779,-0.7948908644380686,0.5108091545085821,1,0,0,1,0,0,0,1,0
248,248,0.2902797253366085,2003,180000,0.20006686770305795,2,3,8,2,-0.8345497815414117,1.1018927856784757,-1.0759597084329706,1,0,1,0,0,0,0,1,0
249,249,1.1961175358731955,1958,277000,6.948838863544683,2,4,7,2,0.7278381075846162,0.8086701924237442,0.41163610057473504,1,1,0,0,0,0,0,1,0
250,250,-0.39861373561768665,1940,76500,-0.8409569024075069,1,3,6,0,0.3708686892081396,-0.7948908644380686,1.1058474781116643,0,0,0,0,0,0,0,1,0
251,251,0.2084498390906563,2006,235000,-0.9456350090048488,2,2,5,2,1.1960371273392703,-0.7948908644380686,-1.1751327623668177,1,1,0,0,0,0,0,0,1
252,252,0.236995148246221,2004,173000,-0.3147749532448684,2,3,6,2,-0.9431926480038175,1.133964006815712,-1.0759597084329706,0,0,1,0,0,0,0,1,0
253,253,-0.4062258180591706,1964,158000,-0.1431028584252278,2,3,7,1,0.36052174954505334,-0.7948908644380686,0.21328999270704094,1,0,1,0,0,0,0,1,0
254,254,-0.3833895707347188,1957,145000,-0.30884319387101905,1,3,5,1,0.39156256853431215,-0.7948908644380686,0.5438668391531978,0,0,1,0,0,0,0,1,0
255,255,1.4758615655977296,1999,230000,-0.2498745271545165,2,4,8,2,-0.40773852043910275,2.151079877168062,-0.9767866544991236,1,1,0,0,0,0,0,1,0
256,256,0.4044609619588673,2003,207500,-0.2406279610717513,2,3,7,2,-0.772468143562894,1.184361640031369,-1.0429020237883548,0,0,1,0,0,1,0,0,0
257,257,0.1684864062728657,2006,220000,-0.2366153003188532,2,3,8,2,1.1417156941080673,-0.7948908644380686,-1.1090173930775862,0,0,1,0,0,0,0,1,0
258,258,0.5262542810226102,2001,231500,0.395117072996105,2,3,7,2,-0.5163813869015087,1.1041835871882784,-0.9767866544991236,0,0,1,0,0,0,0,1,0
259,259,-1.2054944744149827,1956,97000,0.4416988304319221,1,2,4,1,-0.7259069150790057,-0.7948908644380686,0.5108091545085821,0,0,0,1,0,0,0,0,1
260,260,-0.2539841692294921,1962,176000,1.5921112219367093,1,3,6,2,0.5674605428067788,-0.7948908644380686,0.34552073128550365,0,0,0,1,0,0,0,1,0
261,261,2.0144163983327172,2007,276000,-0.10158054280828217,2,3,10,3,0.8261340343839358,1.7066643842663594,-1.2081904470114333,1,1,0,0,0,0,0,1,0
262,262,-0.5774976729925588,1977,151000,-0.29645628459033363,1,3,6,2,0.12771560712561209,-0.7948908644380686,-0.24951759231757858,1,0,0,1,0,0,0,1,0
263,263,-0.37958352951397684,1929,130000,-0.8147873757581714,1,3,6,2,-0.6120905787850567,-0.7948908644380686,1.4694820092024368,0,0,0,1,0,0,0,0,1
264,264,-1.4300509064387583,1925,73000,-0.8615435967049841,1,2,4,2,-1.0311416351400509,-0.7948908644380686,1.535597378491668,0,0,0,1,0,0,0,0,1
265,265,-0.17786334481465285,1981,175500,0.3349271617026334,2,3,7,2,0.6709299394376417,-0.7948908644380686,-0.3156329616068099,0,1,0,0,0,0,0,1,0
266,266,-0.00849451049163554,1997,185000,0.18087588149354528,2,3,8,2,-0.9328457083407313,0.8292874060119675,-0.9106712852098922,1,1,0,0,0,0,0,1,0
267,267,1.2874625251710026,1939,179500,-0.30884319387101905,2,4,8,1,-0.286161979397839,0.854486222619796,1.0727897934670487,0,0,0,1,0,0,0,1,0
268,268,-1.4034086178935647,1940,120500,-0.5705384603643737,1,2,4,1,-0.994927346319249,-0.7948908644380686,1.039732108822433,0,1,0,0,0,0,0,0,1
269,269,-0.765896713419286,1976,148000,-0.39310906968187925,1,3,6,1,-0.12837114953577325,-0.7948908644380686,-0.18340222302834722,1,0,1,0,0,0,0,1,0
270,270,0.8059983107471443,2006,266000,0.09730785972666736,2,3,8,3,-0.1749323780196615,1.138545609835317,-1.2081904470114333,1,0,1,0,0,1,0,0,0
271,271,-0.29014156082654075,1954,241500,5.047884447736956,1,2,5,2,0.5183125794071191,-0.7948908644380686,0.5769245237978134,0,0,0,1,0,0,0,1,0
272,272,1.4358981327799392,1999,290000,0.2780520571180777,2,4,9,3,0.0035523311685767742,1.7387356054035956,-0.8445559159206608,0,1,0,0,0,0,0,1,0
273,273,0.22177098336325318,1958,139000,-0.09948698067633534,2,3,6,1,1.214144271749671,-0.7948908644380686,0.4777514698639664,0,0,1,0,0,0,0,1,0
274,274,-1.3310938346994674,1982,124500,-0.3238470558166381,1,2,5,1,-0.8966314195199293,-0.7948908644380686,-0.3817483308960413,1,0,0,1,0,0,0,1,0
275,275,0.06191725209209076,1925,205000,-0.5070337423619864,2,3,5,2,-0.544835470974996,0.5704268354042749,1.568655063136284,0,0,0,1,0,0,0,1,0
276,276,0.08475349941654253,2003,201000,-0.16997023911854553,2,3,7,2,1.0278993578141182,-0.7948908644380686,-0.9767866544991236,0,1,0,0,0,0,0,1,0
277,277,-1.2397488454016603,1951,141000,1.5645459871994092,1,2,4,2,-0.772468143562894,-0.7948908644380686,0.7422129470208918,0,0,0,1,0,0,0,1,0
278,278,1.1523480618346629,2006,415298,0.7466610476521781,2,3,8,3,2.4790576455619684,-0.7948908644380686,-1.1751327623668177,1,1,0,0,0,0,0,1,0
279,279,0.9639490214079358,1977,192000,-0.028829258723129584,2,4,8,2,-0.01714154815759578,1.188943243050974,-0.18340222302834722,0,1,0,0,0,0,0,1,0
280,280,0.8878281969930966,1989,228500,0.19483296237319087,2,3,7,2,0.03200641524206404,1.0537859539726213,-0.6131521234083511,1,1,0,0,0,0,0,1,0
281,281,-0.4823466424740098,2006,185000,-0.5181994070657028,2,2,5,2,0.25705235291419054,-0.7948908644380686,-1.2081904470114333,1,1,0,0,0,1,0,0,0
282,282,-0.3833895707347188,2007,207500,-0.8910279300632354,2,2,6,2,0.39156256853431215,-0.7948908644380686,-1.142075077722202,0,0,1,0,0,0,0,1,0
283,283,-0.09032439673758773,2008,244600,-0.0973934185443885,2,3,6,3,0.7899197455631338,-0.7948908644380686,-1.1751327623668177,0,1,0,0,0,0,0,1,0
284,284,0.11329880857210725,1992,179200,-0.37653503613730016,2,2,5,2,1.0667003815506917,-0.7948908644380686,-0.7123251773421981,1,0,1,0,0,0,0,1,0
285,285,-0.5051828897984616,2006,164700,-1.032692300991638,2,2,5,2,-1.390697788432299,0.6368600791885499,-1.1751327623668177,1,0,1,0,0,1,0,0,0
286,286,0.4158790856210932,1962,159000,-0.06703676763115936,1,3,7,2,-0.2007997271773772,0.6918393154238122,0.24634767735165664,1,0,1,0,0,0,0,1,0
287,287,-1.2511669690638862,1971,88000,-0.3568206593948008,1,3,5,0,-0.7879885530575235,-0.7948908644380686,-0.0511714844498845,1,0,0,0,0,0,0,1,0
288,288,-1.1712401034283049,1967,122000,-0.06127947176830556,1,3,5,1,-0.6793456865951175,-0.7948908644380686,0.21328999270704094,0,0,0,1,0,0,0,1,0
289,289,-0.22734188068429836,1915,153575,-0.25127023524248104,1,3,7,1,-1.2018661395809744,0.804088589404139,1.8331165402932093,1,0,0,1,0,0,0,1,0
290,290,0.7679378985397247,2006,233230,0.9492131839180346,2,3,8,2,-0.2163201366720066,1.1293824037961067,-1.2081904470114333,1,0,1,0,0,0,0,1,0
291,291,0.38162471463441555,1912,135900,-0.7821626992019999,2,6,9,0,-0.586223229627341,0.9919343132079513,1.965347278871672,0,0,0,0,0,0,0,1,0
292,292,0.38162471463441555,1949,131000,0.21611751071465038,1,3,8,1,-0.037835427483768336,0.5062843931298023,0.7752706316655075,0,0,0,1,0,0,0,1,0
293,293,1.4225769885073423,1977,235000,1.1320509434413917,2,3,9,2,0.7899197455631338,1.0262963358549901,-0.24951759231757858,1,1,0,0,0,0,0,1,0
294,294,0.24460723068770493,1953,167000,-0.09948698067633534,1,3,7,2,1.24518509073893,-0.7948908644380686,0.6430398930870448,0,1,0,0,0,0,0,1,0
295,295,-0.9752289805600939,1984,142500,-0.3896197994619679,1,3,6,2,-0.4129119902706459,-0.7948908644380686,-0.48092138482988833,1,0,0,1,0,0,0,1,0
296,296,0.08094745819580057,1950,152000,0.6175580495154565,1,4,6,1,-0.6534783374374018,0.6895485139140095,0.6760975777316605,1,0,0,1,0,0,0,0,1
297,297,0.8269315374612252,1997,239000,-0.4834811683775844,2,3,7,2,-0.48534056791224983,1.4386406076194564,-0.8776136005652765,1,0,1,0,0,1,0,0,0
298,298,0.4330062711144321,1968,175000,0.2668863924143612,1,3,7,2,-0.31461606347132626,0.8132517954433494,0.08105925412857821,1,0,0,1,0,0,0,1,0
299,299,-0.6916789096148177,1950,158500,0.6681524677041717,1,3,6,1,-0.027488487820682056,-0.7948908644380686,0.7422129470208918,0,0,0,1,0,0,0,1,0
300,300,-0.3415231173065572,1953,157000,0.9734636119464187,1,2,5,1,0.4484707366812867,-0.7948908644380686,0.5438668391531978,1,0,0,1,0,0,0,1,0
301,301,1.7822478838674576,1998,267000,1.05650824318031,2,4,9,2,0.12254213729406896,2.050284610736748,-0.9106712852098922,1,1,0,0,0,0,0,1,0
302,302,0.04859610781949389,2001,205000,0.616511268449483,2,3,6,3,0.9787513944144584,-0.7948908644380686,-1.0429020237883548,1,0,1,0,0,0,0,1,0
303,303,-1.1826582270905308,1972,149900,-0.06459427847722139,1,3,5,2,-0.6948660960897469,-0.7948908644380686,-0.08422916909450018,1,0,0,1,0,0,0,1,0
304,304,3.763292339263649,1880,295000,1.4333494269307407,3,3,10,3,1.3253738731278486,3.3697862803830394,3.023193187499374,0,0,0,1,0,0,0,0,1
305,305,0.9220825679797742,2004,305900,0.037641338966182505,2,3,8,3,2.1660627207536085,-0.7948908644380686,-1.1090173930775862,1,1,0,0,0,0,0,1,0
306,306,1.3845165762999225,1990,225000,0.576384660920502,2,4,8,3,-0.10509053529382914,1.7730976280506345,-0.6462098080529668,1,0,1,0,0,0,0,1,0
307,307,-0.20831167458058855,1920,89500,-0.3925856791488926,1,3,6,0,-0.33013647296595566,0.05499649569869218,1.7008858017147466,0,0,0,0,0,0,0,0,1
308,308,-1.2454579072327732,1940,82500,0.378891966473517,1,1,4,2,-0.7802283483102087,-0.7948908644380686,1.0727897934670487,0,0,0,1,0,0,0,1,0
309,309,0.8155134137989992,2003,360000,0.3851726528693575,2,3,8,3,2.021205565470401,-0.7948908644380686,-1.1090173930775862,1,1,0,0,0,0,0,1,0
310,310,-0.02752471659534535,1993,165600,-0.43358460423285144,2,3,6,2,-1.204452874496746,1.0469135494432136,-0.7784405466314295,1,1,0,0,0,0,0,1,0
311,311,-1.0342226194815944,1948,132000,-0.378628598269247,1,2,5,1,-0.49310077265956453,-0.7948908644380686,0.8083283163101233,0,0,0,1,0,0,0,1,0
